,original_language,release_date,runtime,title,Genre,Year,Ratings,Rated,general_rating,real_budget,real_profit
1769,en,1992-08-13,103.0,Braindead,"Comedy, Fantasy, Horror, Thriller",1992,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",R,6.766666666666667,5369358.5174625795,-4935115.226935138
1770,en,2012-03-09,111.0,The Raven,"Crime, Mystery, Thriller",2012,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",R,5.7,28436204.77887053,4000482.9410045557
1771,en,1996-11-22,111.0,Star Trek: First Contact,"Action, Adventure, Drama, Sci-Fi, Thriller",1996,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",PG-13,7.300000000000001,73619643.08476737,166444410.4525175
1772,en,2013-02-28,99.0,Stoker,"Drama, Mystery, Thriller",2013,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",R,6.4,12934936.490425272,83474.53472958505
1773,en,1999-08-13,102.0,The 13th Warrior,"Action, Adventure, History",1999,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",R,5.799999999999999,241159183.6734694,-148163832.94602042
1774,en,1993-12-09,107.0,Sister Act 2: Back in the Habit,"Comedy, Family, Music",1993,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",PG,5.300000000000001,66035058.823529415,33571926.74811765
1775,en,2013-08-16,132.0,The Butler,"Biography, Drama",2013,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",PG-13,7.033333333333333,26947784.35505265,98006046.59969436
1776,en,1997-02-07,108.0,Dante's Peak,"Action, Adventure, Thriller",1997,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",PG-13,5.466666666666667,181485433.02180687,97200719.19202492
1777,en,1995-06-30,140.0,Apollo 13,"Adventure, Drama, History",1995,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",PG,7.566666666666666,85679553.80577427,499640207.623563
1778,en,2014-04-16,119.0,Transcendence,"Action, Drama, Sci-Fi, Thriller",2014,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",PG-13,5.5,106070475.1284131,3223755.400978297
1780,en,2006-12-07,97.0,Charlotte's Web,"Adventure, Comedy, Family, Fantasy",2006,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",G,6.433333333333334,105873487.10317461,73488655.75396825
1781,en,2016-03-11,106.0,Sing Street,"Comedy, Drama, Music, Romance",2016,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",PG-13,7.9,4184994.6043240405,10069643.159799505
1782,en,2004-06-17,128.0,The Terminal,"Comedy, Drama, Romance",2004,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",PG-13,6.7333333333333325,79758708.31127581,211915239.0221546
1783,en,2002-06-14,134.0,Windtalkers,"Action, Drama, War",2002,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",R,5.766666666666667,160518649.2495831,-52164003.67229016
1784,en,2007-04-12,105.0,Disturbia,"Crime, Drama, Mystery, Thriller",2007,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",PG-13,6.566666666666667,24221527.717490908,118394989.76733127
1785,en,1995-01-27,101.0,Before Sunrise,"Drama, Romance",1995,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",R,7.9,4119209.3175853016,5001387.423458005
1786,en,2015-06-19,104.0,Mr. Holmes,"Drama, Mystery",2015,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",PG,6.699999999999999,11653919.339119134,19446368.65592341
1787,en,2011-05-05,87.0,Priest,"Action, Adventure, Fantasy, Horror, Sci-Fi, Thriller",2011,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",PG-13,5.166666666666667,66980025.69585532,20439101.08081302
1789,en,2005-11-11,108.0,Derailed,"Crime, Drama, Thriller",2005,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",R,5.633333333333333,28286502.816180233,45617226.508612394
1790,en,2014-02-12,103.0,Endless Love,"Drama, Romance",2014,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",PG-13,5.4,21214095.025682617,14932516.63219789
1791,en,2008-01-30,141.0,Changeling,"Biography, Crime, Drama, History, Mystery, Thriller",2008,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",R,7.2,64146272.92699126,67668783.864066
1792,en,1987-07-31,97.0,The Lost Boys,"Comedy, Horror",1987,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",R,6.866666666666667,18788816.021126762,52437523.16610035
1793,en,1997-10-07,156.0,Boogie Nights,Drama,1997,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",R,8.0,23467943.925233644,43965775.48011215
1794,en,2015-07-10,100.0,Ricki and the Flash,"Comedy, Drama, Music",2015,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",PG-13,5.7,19070049.827649493,24711953.733681556
1795,en,1993-05-21,108.0,Sliver,"Drama, Thriller",1993,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",R,4.766666666666667,69510588.23529412,132591447.05882354
1796,en,2003-12-25,119.0,Paycheck,"Action, Mystery, Sci-Fi, Thriller",2003,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",PG-13,5.6,81882717.39130434,48348353.310353264
1797,en,2007-07-26,86.0,Shoot 'Em Up,"Action, Thriller",2007,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",R,6.033333333333333,47231979.04910727,-14750134.079988617
1798,en,1986-11-26,119.0,Star Trek IV: The Voyage Home,"Action, Adventure, Comedy, Sci-Fi",1986,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",PG,7.199999999999999,54986934.306569345,249732326.64233577
1799,en,2003-01-01,138.0,Mystic River,"Crime, Drama, Mystery, Thriller",2003,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",R,8.0,34117798.91304348,179899086.82684782
1800,en,2007-08-09,127.0,Stardust,"Adventure, Family, Fantasy, Romance",2007,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",PG-13,7.133333333333333,84775347.01121818,79398199.34592123
1801,en,2018-10-12,121.0,Beautiful Boy,"Biography, Drama",2018,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",R,7.0,25000000.0,-17350027.0
1802,en,2015-10-02,100.0,Burnt,"Comedy, Drama",2015,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",R,5.766666666666666,21188944.25294388,17593967.582498305
1803,en,2007-09-11,148.0,Into the Wild,"Adventure, Biography, Drama",2007,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",R,7.7333333333333325,18166145.78811818,49963128.272101164
1804,en,2005-08-26,97.0,The Cave,"Action, Adventure, Horror, Sci-Fi, Thriller",2005,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",PG-13,4.466666666666667,38572503.840245776,-19275977.490849975
1805,en,2000-02-03,119.0,The Beach,"Adventure, Drama, Romance, Thriller",2000,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",R,5.800000000000001,58329152.14866435,151738729.4332811
1806,en,2007-10-26,98.0,Dan in Real Life,"Comedy, Drama, Romance",2007,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",PG-13,6.566666666666666,30276909.646863636,52533900.70469561
1807,en,2004-09-30,105.0,Layer Cake,"Action, Crime, Drama, Thriller",2004,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",R,7.199999999999999,8640526.733721545,7112102.630481735
1808,en,2013-07-25,99.0,Blue Jasmine,Drama,2013,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",PG-13,7.366666666666667,19402404.735637907,87533102.80440168
1809,en,1998-06-12,98.0,Six Days Seven Nights,"Action, Adventure, Comedy, Romance",1998,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",PG-13,5.633333333333333,107837361.96319018,144810171.77914113
1810,en,2017-10-20,103.0,Boo 2! A Madea Halloween,"Comedy, Drama, Horror",2017,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",PG-13,3.7666666666666666,25610619.28851175,23903857.958240855
1811,en,1999-02-26,123.0,8MM,"Crime, Drama, Mystery, Thriller",1999,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '19/100'}]",R,4.9,60289795.91836735,85338245.19683674
1812,en,1984-05-04,93.0,Sixteen Candles,"Comedy, Romance",1984,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",PG,6.666666666666667,15709292.589027911,41535434.8593744
1813,en,2013-12-18,119.0,Anchorman 2: The Legend Continues,Comedy,2013,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",PG-13,6.166666666666666,53895568.7101053,133282679.67738682
1814,en,1984-09-06,160.0,Amadeus,"Biography, Drama, History, Music",1984,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",R,8.366666666666667,43502656.400384985,82106500.41485083
1815,en,2017-08-11,91.0,The Nut Job 2: Nutty by Nature,"Animation, Adventure, Comedy, Family, Fantasy",2017,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",PG,5.0,40976990.861618795,25760205.793652087
1816,en,1997-06-13,121.0,Speed 2: Cruise Control,"Action, Adventure, Crime, Romance, Thriller",1997,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",PG-13,3.5666666666666664,250324735.2024922,7053002.673283458
1817,en,2011-09-09,115.0,The Descendants,"Comedy, Drama",2011,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",R,7.5,22326675.231951773,175535876.19663554
1818,en,2005-12-16,82.0,Hoodwinked!,"Animation, Comedy, Crime, Family, Musical, Mystery",2005,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",PG,5.7,19286251.920122888,46356161.25043011
1819,en,2013-12-12,123.0,Only Lovers Left Alive,"Comedy, Drama, Fantasy, Horror, Romance",2013,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",R,7.5,7545379.619414742,646746.8245212631
1820,en,2007-06-22,104.0,1408,"Fantasy, Horror, Mystery",2007,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",PG-13,6.6,30276909.646863636,130751944.86702645
1821,en,2004-09-17,107.0,Sky Captain and the World of Tomorrow,"Action, Adventure, Mystery, Sci-Fi, Thriller",2004,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",PG,6.066666666666666,93051826.36315511,-16006647.55705665
1822,en,1989-04-07,96.0,Dead Calm,"Horror, Thriller",1989,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",R,6.766666666666666,21060587.096774194,-5214520.362903226
1823,en,2013-04-12,128.0,42,"Biography, Drama, Sport",2013,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",PG-13,6.933333333333334,43116454.96808424,59306913.40372258
1824,en,2009-09-16,104.0,Solomon Kane,"Action, Adventure, Fantasy, Horror",2009,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",R,5.6,52670704.820147574,-29668606.260015756
1825,en,2008-08-06,111.0,Pineapple Express,"Action, Comedy, Crime",2008,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",R,6.633333333333333,31489988.527795713,87034646.29476133
1826,en,2004-01-16,84.0,Torque,"Action, Comedy, Crime",2004,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",PG-13,4.433333333333333,53172472.20751721,8701936.951185815
1827,en,1997-01-10,110.0,The Relic,"Horror, Mystery, Sci-Fi, Thriller",1997,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",R,5.733333333333333,93871775.70093457,-40745657.5385919
1828,en,2003-11-26,116.0,Timeline,"Action, Adventure, Sci-Fi, War",2003,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",PG-13,4.733333333333333,109176956.52173913,-49217295.436733685
1829,en,2017-01-12,96.0,The Bye Bye Man,"Drama, Fantasy, Horror, Mystery, Thriller",2017,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",PG-13,4.366666666666667,7580743.309399477,19737793.884950224
1830,en,2012-11-09,149.0,Lincoln,"Biography, Drama, History, War",2012,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",PG-13,7.566666666666666,71090511.94717632,229997984.91750652
1831,en,2002-12-10,113.0,Chicago,"Comedy, Crime, Musical",2002,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",PG-13,7.5,62811645.35853252,365391716.7444358
1832,en,2014-12-30,125.0,A Most Violent Year,"Action, Crime, Drama, Thriller",2014,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",R,7.166666666666666,21214095.025682617,-8478138.827681469
1834,en,2006-10-13,92.0,The Marine,"Action, Comedy, Drama, Thriller",2006,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",PG-13,5.066666666666666,24911408.73015873,2697417.3018650785
1835,en,2017-03-12,104.0,The Disaster Artist,"Biography, Comedy, Drama",2017,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",R,7.4,10244247.715404699,20304730.01759138
1836,en,2007-06-15,104.0,No Reservations,"Comedy, Drama, Romance",2007,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",PG,5.933333333333334,33910138.80448727,78236806.15770079
1838,en,2003-02-21,88.0,Old School,Comedy,2003,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",R,6.366666666666667,32753086.95652174,86161799.0252174
1839,en,2000-09-22,97.0,Urban Legends: Final Cut,"Horror, Mystery, Thriller",2000,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '16/100'}]",R,3.533333333333333,20415203.252032522,35835042.50135888
1840,en,2008-12-31,137.0,Defiance,"Action, Drama, History, Thriller, War",2008,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",R,6.633333333333333,37321467.88479492,22340652.83545979
1841,en,1996-06-26,95.0,The Nutty Professor,"Comedy, Romance, Sci-Fi",1996,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",PG-13,5.8,86423059.27342255,119662880.27351816
1842,en,2017-09-28,111.0,Flatliners,"Drama, Horror, Mystery, Sci-Fi, Thriller",2017,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",PG-13,4.533333333333333,19464070.65926893,26797163.377847582
1843,en,2017-12-01,91.0,Just Getting Started,"Comedy, Crime",2017,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",PG-13,3.833333333333334,22537344.973890338,-16319491.258424444
1844,en,2003-02-07,72.0,The Jungle Book 2,"Animation, Adventure, Family, Musical",2003,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",G,5.033333333333333,27294239.13043478,157869879.13043478
