,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,imdb_id,budget,0,Metascore,imdbRating,imdbVotes,BoxOffice
800,FALSE,/q0eXltiQKRqD3qMdN3OC55O06Dy.jpg,"[18, 10749]",86331,fr,Q,"In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cecile, a character who symbolizes desire.",40.533,/fNSXMHxe1i4VOVJxxwJyGzv2ZTG.jpg,9/14/2011,Desire,FALSE,4.9,268,tt1879030,0,1344000,83,6.8,"212,275","$14,674,076 "
801,FALSE,/yR6952VuJ2OchliEj0vyRxFZiBT.jpg,"[28, 18, 12]",474392,en,Samson,"After losing the love of his life to a cruel Philistine prince, a young Hebrew with Supernatural strength defends his people, sacrificing everything to avenge his love, his people, and his God.",42.544,/v7Zaj1IEzMMB7KzfglpxdXWB66u.jpg,2/16/2018,Samson,FALSE,5.7,166,tt6951892,4873825,0,46,5.8,"29,319","$100,723,831 "
802,FALSE,/duf1uYrAb4ZuVFXM2I17MkGTAKx.jpg,"[27, 9648]",270303,en,It Follows,"After carefree teenager Jay sleeps with her new boyfriend, Hugh, for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her flee or defend herself.",42.084,/x2dcGp1RNYsVY2n6GeFraBLeibv.jpg,5/7/2014,It Follows,FALSE,6.5,4660,tt3235888,14674076,2000000,66,6.9,"207,050","$124,870,275 "
803,FALSE,/ur4NTeFGZmQ6Hz5uEkAMgPI3WRg.jpg,"[10751, 16, 35, 14]",481084,en,The Addams Family,"The Addams family's lives begin to unravel when they face-off against a treacherous, greedy crafty reality-TV host while also preparing for their extended family to arrive for a major celebration.",37.785,/q1epO0eO8DWu8Vo8tPfvVlzW48T.jpg,10/10/2019,The Addams Family,FALSE,6.6,1399,tt1620981,203044905,40000000,30,4.8,"49,581","$42,670,410 "
804,FALSE,/cL2myZ8118HWjbLUCCaxJ9IdZ6d.jpg,"[878, 16, 28]",408647,en,Teen Titans: The Judas Contract,Tara Markov is a girl who has power over earth and stone; she is also more than she seems. Is the newest Teen Titan an ally or a threat? And what are the mercenary Deathstroke's plans for the Titans?,32.462,/4MumpGZmbTvHFzxyJ9MtSpqD4FH.jpg,3/31/2017,Teen Titans: The Judas Contract,FALSE,7.5,433,tt6315800,0,0,62,6.7,265,N/A
805,FALSE,/doNIj6jX27hhfcbD6GEb22ydLSF.jpg,"[16, 35, 10751]",22794,en,Cloudy with a Chance of Meatballs,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",34.842,/qhOhIKf7QEyQ5dMrRUqs5eTX1Oq.jpg,9/17/2009,Cloudy with a Chance of Meatballs,FALSE,6.6,4328,tt0844471,242988466,100000000,61,6.6,"181,568","$187,935,490 "
806,FALSE,/rvy0OQQ6bcBq7kVFi3dj6ULINl7.jpg,"[27, 53, 9648]",13788,en,The Unborn,A young woman fights the spirit that is slowly taking possession of her.,35.739,/6SUuLwyk9wFKZDYsgdSahYs7HEf.jpg,1/9/2009,The Unborn,FALSE,5.2,1017,tt1139668,76514050,16000000,66,7.3,"54,780","$14,237,880 "
807,FALSE,/z1RI7rLNAGiUKoayD7swYl2fHNT.jpg,"[35, 27]",18009,en,Leprechaun 2,"A thousand years ago, the Leprechaun left a bloody trail when he ripped through the countryside in search of his stolen gold. Now he's back in the big city using all of his deadly tricks to snare the girl of his nightmares. His bloody quest becomes more deadly when her boyfriend steals one of the Leprechaun's gold coins. The town soon discovers two dead bodies and a trail of gold dust leads them to the Leprechaun's lair.",38.726,/fnCLZ3rpy3enYSHrzcBxnx3fozK.jpg,4/7/1994,Leprechaun 2,FALSE,5.4,177,tt0110329,2260622,2000000,65,6.8,"77,401","$7,321 "
808,FALSE,/vQuIi5iOCN3V6yg7nbP5HUiVnpK.jpg,"[16, 10751, 12, 14, 35]",5255,en,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",39.369,/zCuq1sy3xwbJJytFttp2qItqdc8.jpg,11/10/2004,The Polar Express,FALSE,6.7,4485,tt0338348,310634054,165000000,54,6,"14,431","$32,149,404 "
809,FALSE,/14h57Khhp9hi11aJivH58u5tFyR.jpg,"[35, 27]",10925,en,The Return of the Living Dead,"When foreman Frank shows new employee Freddy a secret military experiment in a supply warehouse in Louisville, Kentucky, the two klutzes accidentally release a gas that reanimates corpses into flesh-eating zombies. As the epidemic spreads throughout the town, and the creatures satisfy their hunger in gory and outlandish ways, Frank and Freddy fight to survive with the help of their boss and a mysterious mortician.",32.963,/qVTFBabgnWz4jZ8wOQRYZI5EITF.jpg,4/25/1985,The Return of the Living Dead,FALSE,7.2,918,tt0089907,14237880,4000000,48,6.3,"17,489",N/A
810,FALSE,/2JxgstxlGn3Bakf5hdjoaV2hBM2.jpg,[35],425134,en,How to Be a Latin Lover,An aging Latin lover gets dumped by his sugar mama and must fend for himself in a harsh world.,35.96,/wvXCBYFDwAQSj3nrRAoBSpX2N8J.jpg,3/6/2017,How to Be a Latin Lover,FALSE,6.9,439,tt4795124,26251899,0,57,8.5,"768,788","$10,198,820 "
811,FALSE,/ekbjXIaXUSACuMHUdTCToZq9IvG.jpg,"[35, 27]",179538,es,Las brujas de Zugarramurdi,A gang of gold thieves lands in a coven of witches who are preparing for an ancient ritual... and in need of a sacrifice.,38.89,/u7w6vghlbz8xDUZRayOXma3Ax96.jpg,9/20/2013,Witching & Bitching,FALSE,6.3,459,tt2404738,0,8000000,53,6.4,"385,014","$334,191,110 "
812,FALSE,/pJc4tR2aXYBBZDtpowamW0RL1KI.jpg,"[28, 878]",313943,en,Revolt,"The story of humankind's last stand against a cataclysmic alien invasion. Set in the war-ravaged African countryside, a U.S. soldier and a French foreign aid worker team up to survive the alien onslaught. Their bond will be tested as they search for refuge across a crumbling world.",35.695,/eM2zipCkAXhp0BZF2noDp7bRFgV.jpg,7/1/2017,Revolt,FALSE,5.1,210,tt3722614,24416,4000000,52,6.7,"100,147","$107,518,682 "
813,FALSE,/hbu8yddsZ9jfbGUDbBq3JnoDhEC.jpg,"[12, 16, 10751]",10010,en,Brother Bear 2,"Kenai finds his childhood human friend Nita and the two embark on a journey to burn the amulet he gave to her before he was a bear, much to Koda's dismay.",32.429,/yaA8q2zHHUgFWdJNxXyAdU71SzM.jpg,8/17/2006,Brother Bear 2,FALSE,6.7,1062,tt0465925,0,0,49,6.1,"122,587","$100,328,194 "
814,FALSE,/bGksau9GGu0uJ8DJQ8DYc9JW5LM.jpg,"[18, 35]",77338,fr,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,31.777,/ttx4GQl0azO6NJFWj4XNZCQOY7S.jpg,11/2/2011,The Intouchables,FALSE,8.3,13166,tt1675434,426588510,13000000,34,5.1,"50,645","$84,216,833 "
815,FALSE,/gP8zfI4SEyzg5UQiFQNxikpoUm1.jpg,[878],472744,en,The Gateway,"A particle physicist grieving over the loss of her husband in a car crash uses a revolutionary machine to bring him back, with dire consequences for her family.",36.365,/3Gp2lj5jnP08Sie6j0gNL3zfiSE.jpg,5/3/2018,The Gateway,FALSE,5.4,31,tt6179746,0,1328931,28,6.6,"21,505","$33,456,317 "
816,FALSE,/20pkC7yJdCV4J1IMKfsCT9QU7zV.jpg,"[10751, 14, 12]",12155,en,Alice in Wonderland,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",33.671,/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,3/3/2010,Alice in Wonderland,FALSE,6.6,11107,tt1014759,1025467110,200000000,41,7,"353,291","$100,014,699 "
817,FALSE,/hxt1WzpSqMMDVtjafAXAnMIb0o9.jpg,"[9648, 14, 12, 35]",11024,en,Scooby-Doo 2: Monsters Unleashed,"When Mystery, Inc. are guests of honor at the grand opening of the Coolsville Museum of Criminology, a masked villain shows up and creates havoc before stealing the costumes of the gang's most notorious villains...Could it be that their nemesis, mad scientist Jonathan Jacobo has returned and is trying to recreate their deadliest foes?",36.334,/5BrXCJrs22bR5KR6mLHluYo6y4m.jpg,3/24/2004,Scooby-Doo 2: Monsters Unleashed,FALSE,6,1931,tt0331632,181466833,0,48,6.7,"49,096",N/A
818,FALSE,/b6nBlpDd9sHXFMbyN26RA7JIyHA.jpg,"[18, 10749]",14438,en,Fireproof,"In Albany, the marriage of Caleb and Catherine Holt is in crisis and they decide to divorce. However, Caleb's father, John, proposes that his son delays their separation process for forty days and follow a procedure called ""The Love Dare"" to make them love each other again.",34.399,/hfoCG75j1YaNyfZGPg0rWy3nFmU.jpg,9/26/2008,Fireproof,FALSE,7.3,373,tt1129423,33456317,500000,99,7.4,"276,549","$27,854,932 "
819,FALSE,/gHz4ZQytRs8YGrqFMwB3Vrr8pig.jpg,"[18, 10749, 878]",274870,en,Passengers,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",41.305,/8NT7Tnq9s0Z4CRbz3WQR15wHCiQ.jpg,12/21/2016,Passengers,FALSE,6.9,10315,tt1355644,303144152,110000000,27,4.5,"4,598",N/A
820,FALSE,/9s30XbfHZB9gcoQpm1P3i1hcGgH.jpg,"[16, 35, 12, 14, 10751]",523536,da,Ternet Ninja,A possessed Ninja doll teams up with a teenage boy to avenge the murder of a poor child factory worker.,35.019,/dzN5xbp73TI7pjEqZ66ECNxdWJl.jpg,12/25/2018,Checkered Ninja,FALSE,7.3,87,tt7367960,0,0,63,7.5,"26,481","$80,768 "
821,FALSE,/tav8VVa6H6KooK5rFhAG2jT5ZNx.jpg,"[12, 18, 53]",390062,en,Jungle,"In 1981, an enthusiastic young adventurer follows his dreams into the Bolivian Amazon jungle with two friends and a guide with a mysterious past. Their journey quickly turns into a terrifying ordeal as the darkest elements of human nature and the deadliest threats of the wilderness lead to an all-out fight for survival.",38.147,/tDgxknTVwrScxpCYyGUjXSn5NRk.jpg,6/27/2017,Jungle,FALSE,6.5,1348,tt3758172,1906640,0,53,7.6,"294,435","$255,959,475 "
822,FALSE,/A9KPbYTQvWsp51Lgz85ukVkFrKf.jpg,[18],376867,en,Moonlight,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",41.145,/rcICfiL9fvwRjoWHxW8QeroLYrJ.jpg,10/21/2016,Moonlight,FALSE,7.4,5490,tt4975722,65046687,4000000,38,4.9,"76,238","$130,531,208 "
823,FALSE,/oRFLr8q2v7XOlpEBANrDiy6v23t.jpg,"[53, 10749, 18, 9648]",721625,en,Songbird,"During a pandemic lockdown, Nico, a young man with rare immunity, must overcome martial law, murderous vigilantes and a powerful family to reunite with his love, Sara.",36.724,/pm7pstYup0ZHpImjT0k6YyxGVkX.jpg,9/3/2020,Songbird,FALSE,6.3,205,tt12592252,0,0,81,8.4,"1,369,882","$162,805,434 "
824,FALSE,/7gombeDRbbjcgXsLjz55C0CfjA2.jpg,"[18, 10749]",19173,es,Diario de una ninfómana,"A chronicle of the life of a middle-class French girl's sexual adventures, her then fall into prostitution, and her ultimate redemption.",33.785,/yVYTeiFv7oQsSQF9OBRngg7ZqLg.jpg,10/14/2008,Diary of a Nymphomaniac,FALSE,5.6,195,tt1111890,0,0,42,6,"34,769","$50,316,123 "
825,FALSE,/bfDOha6K7YLtR2HPOXdgU0P0irD.jpg,[16],28874,ja,サマーウォーズ,"Kenji is your typical teenage misfit. He’s good at math, bad with girls, and spends most of his time hanging out in the all-powerful online community known as OZ. His second life is the only life he has — until the girl of his dreams, Natsuki, hijacks him for a starring role as a fake fiancé at her family reunion. Things only get stranger from there. A late-night email containing a cryptic mathematic riddle leads to the unleashing of a rogue AI intent on using the virtual world of OZ to destroy the real world. As Armageddon looms on the horizon, Kenji and his new “family” set aside their differences and band together to save the worlds they inhabit in this “near-perfect blend of social satire and science fiction.”",37.227,/yHy8TrRLnuBZ4t2C0l0pSpRXVHO.jpg,8/1/2009,Summer Wars,FALSE,7.6,601,tt1474276,80768,0,75,7.9,"52,957","$498,156 "
826,FALSE,/hXx7BOsj0B5GHSiqFvAvqAvK4kj.jpg,[18],22881,en,The Blind Side,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",36.176,/bMgq7VBriuBFknXEe9E9pVBYGZq.jpg,11/20/2009,The Blind Side,FALSE,7.6,4311,tt0878804,309208309,29000000,64,7.5,"64,875","$3,500,605 "
827,FALSE,/s4cJQaj40SwMifUrrdtdOJsjnRO.jpg,"[18, 37]",68718,en,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",42.774,/4E4TTsCXVFyhBtYu9fKy0gIT3Ih.jpg,12/25/2012,Django Unchained,FALSE,8.1,20296,tt1853728,425368238,100000000,44,5.5,"9,372",N/A
828,FALSE,/fcStpdmeXB6ZGY2PBovpyyMRclB.jpg,"[10749, 35]",454619,en,Overboard,"A spoiled, wealthy yacht owner is thrown overboard and becomes the target of revenge from his mistreated employee.",39.633,/qauHzSQJdo9VYX4NKn9PdWnvXOV.jpg,5/3/2018,Overboard,FALSE,6.6,990,tt1563742,91244913,12000000,52,5.5,"1,853",N/A
829,FALSE,/4VTq6HLm0LtaLaFHBuOfPUwbPFj.jpg,"[16, 18, 10751]",37797,ja,耳をすませば,"Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: 'Seiji Amasawa'.",36.615,/sap0BXb6dJUhkDbJEd6nurMQrwq.jpg,7/15/1995,Whisper of the Heart,FALSE,7.9,1175,tt0113824,0,0,18,4.4,798,N/A
830,FALSE,/kO651id9IGtMGz7OwT1ZThJ6NP2.jpg,"[80, 18, 53]",526007,en,The Night Clerk,"Hotel night clerk Bart Bromley is a highly intelligent young man on the Autism spectrum. When a woman is murdered during his shift, Bart becomes the prime suspect. As the police investigation closes in, Bart makes a personal connection with a beautiful guest named Andrea, but soon realises he must stop the real murderer before she becomes the next victim.",38.453,/hPWjid7yMatyIDHvku7lCMN7zSi.jpg,2/19/2020,The Night Clerk,FALSE,6.1,243,tt7979142,0,0,35,6.8,"20,023","$269,980 "
831,FALSE,/b48yqgYlaA9EZdCjh1EAtPe12fY.jpg,"[28, 18, 10752]",405965,en,An Ordinary Man,A war criminal in hiding forms a relationship with his only connection to the outside world - his maid.,32.721,/qc2mu3aYUDhdDCcrgvQWiQ4rMp1.jpg,11/29/2018,An Ordinary Man,FALSE,6.5,45,tt1785288,0,6000000,48,6.4,"68,300","$30,348,555 "
832,FALSE,/otumLIRpsQqy4gROSGQ8LjxHGsL.jpg,"[28, 12, 16, 10751, 878]",45162,en,Superman/Batman: Apocalypse,"Batman discovers a mysterious teen-aged girl with superhuman powers and a connection to Superman. When the girl comes to the attention of Darkseid, the evil overlord of Apokolips, events take a decidedly dangerous turn.",39.8,/zYTm9Zjrf4uLL1mT4UJg4j2Mugu.jpg,9/28/2010,Superman/Batman: Apocalypse,FALSE,7.1,421,tt1673430,0,3500000,57,7.3,"90,986","$67,363,237 "
833,FALSE,/idXEkT9SmeBpW5p3BPziytkGQV4.jpg,[27],745527,es,Beber de tu sangre,A female vampire falls in love with a man she met in a bar. A male vampire invites a pregnant woman and her friends to watch his theatre play. These two vampires are husband and wife.,31.255,/4b6HY7rud6LMO00EatxrJfFaBJV.jpg,10/1/2020,To Drink Of Your Blood,FALSE,4,2,tt13799892,0,0,40,6.5,"109,482","$20,158,898 "
834,FALSE,/y4PyaUk4yFWItGuf0pgFVZaX7Jv.jpg,"[10749, 18]",597102,ko,굿바이 썸머,A timeless teenage romance chronicling an impossible relationship that fights against the advance of a terminal disease.,38.707,/9X190qw1sZMczoGN9fyExvdMHaX.jpg,7/25/2019,Goodbye Summer,FALSE,6,4,tt9530420,0,0,67,6.5,"122,296","$159,342,015 "
835,FALSE,/hgESQ2sK21j22Yode4w99jfwj44.jpg,"[35, 18]",491418,en,Instant Family,"When Pete and Ellie decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl, they find themselves speeding from zero to three kids overnight.",35.025,/dic3GdmMpxxfkCQfvZnasb5ZkSG.jpg,11/16/2018,Instant Family,FALSE,7.6,1870,tt7401588,14700000,48000000,48,6.9,"21,181",N/A
836,FALSE,/quWg9dTnqhIwxSwd0HHVXkZ1g8w.jpg,"[16, 9648, 27, 878]",342588,ja,屍者の帝国,"The story of The Empire of Corpses takes place in 19th century Europe, and revolves around John Watson. He is scouted by the government to become a secret agent- However, Watson lives in a world where ""Frankensteins""- human corpses that are re-purposed with a false soul in order to use them as laborers- are used to improve industrial development.",38.283,/gtfQzn3lRnJ2P3CcE8yxOtXPHTC.jpg,10/2/2015,The Empire of Corpses,FALSE,6.1,61,tt4235644,0,0,48,6.7,"297,191","$163,958,031 "
837,FALSE,/9n6GV6tlvBdynVH6Qwcpg3sklSs.jpg,[27],424139,en,Halloween,"Jamie Lee Curtis returns to her iconic role as Laurie Strode, who comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",38.902,/bXs0zkv2iGVViZEy78teg2ycDBm.jpg,10/18/2018,Halloween,FALSE,6.5,3202,tt1502407,253688035,10000000,56,7.3,"491,502","$133,378,256 "
